frame_etg frame_gar X Y event_type code
7585 6321 516.95 257.87 Fixation 1376997510
7585 6321 516.21 257.67 Fixation 1377014000
7586 6322 515.77 258.07 Fixation 1377030655
7586 6322 514.83 258.46 Fixation 1377047259
7587 6323 514.33 259.44 Fixation 1377063840
7588 6323 513.14 258.38 Fixation 1377080406
7588 6323 509.89 258.89 Fixation 1377097015
7589 6324 509.41 259.43 Fixation 1377113626
7589 6324 506.49 258.22 Fixation 1377130277
7590 6325 505.17 259.09 Fixation 1377146775
7590 6325 502.11 260.65 Saccade 1377163391
7591 6326 534.84 264.01 Saccade 1377180003
7591 6326 613.84 266.63 Saccade 1377196681
7591 6326 645.40 268.98 Saccade 1377213128
7592 6327 644.94 266.24 Fixation 1377229899
7593 6328 643.44 268.20 Fixation 1377246420
7593 6328 640.42 268.35 Fixation 1377263155
7594 6328 637.92 267.69 Fixation 1377279849
7594 6328 636.45 266.82 Fixation 1377296323
7595 6329 633.54 267.36 Fixation 1377312873
7595 6329 631.82 269.57 Fixation 1377329563
7596 6330 629.55 269.79 Fixation 1377346256
7596 6330 626.95 270.49 Fixation 1377362663
7597 6331 623.86 272.26 Fixation 1377379287
7597 6331 622.23 273.16 Fixation 1377395859
7597 6331 619.50 273.96 Fixation 1377412560
7598 6332 615.86 273.71 Fixation 1377428991
7599 6333 613.97 274.53 Fixation 1377445615
7599 6333 612.30 276.34 Fixation 1377462229
7600 6333 608.68 276.34 Fixation 1377478940
7600 6333 607.02 275.61 Fixation 1377495430
7601 6334 604.54 275.59 Fixation 1377511999
7601 6334 603.57 274.28 Fixation 1377528524
7601 6334 601.37 275.44 Fixation 1377545214
7602 6335 600.12 275.49 Fixation 1377562069
7603 6336 600.58 275.19 Fixation 1377578494
7603 6336 600.51 276.03 Fixation 1377595083
7603 6336 600.90 274.97 Fixation 1377611662
7604 6337 601.67 276.16 Fixation 1377628149
7605 6338 601.79 276.57 Fixation 1377644828
7605 6338 602.47 278.04 Fixation 1377661328
7606 6338 603.07 279.70 Fixation 1377678025
7606 6338 603.66 279.84 Fixation 1377694689
7607 6339 605.43 282.42 Fixation 1377711181
7607 6339 605.91 281.88 Fixation 1377727648
7608 6340 607.65 283.69 Fixation 1377744349
7608 6340 610.07 282.83 Fixation 1377761071
7609 6341 611.13 283.34 Fixation 1377777809
7609 6341 612.57 282.68 Fixation 1377794216
7609 6341 615.68 280.24 Fixation 1377810854
7610 6342 619.01 279.60 Fixation 1377827264
7611 6343 620.85 279.10 Fixation 1377843818
7611 6343 623.76 278.41 Fixation 1377860506
7612 6343 627.46 279.78 Fixation 1377877186
7612 6343 627.97 280.34 Fixation 1377893953
7613 6344 630.12 280.73 Fixation 1377910464
7613 6344 631.23 281.68 Fixation 1377926815
7614 6345 633.37 282.76 Fixation 1377943446
7614 6345 633.33 284.31 Saccade 1377960213
7615 6346 629.53 277.56 Saccade 1377976721
7615 6346 629.44 272.75 Saccade 1377993249
7615 6346 629.19 273.41 Fixation 1378010000
7616 6347 628.55 273.24 Fixation 1378026438
7616 6347 628.26 275.92 Fixation 1378043098
7617 6348 628.46 275.27 Fixation 1378059825
7618 6348 628.60 277.60 Fixation 1378076305
7618 6348 628.93 279.48 Fixation 1378092965
7619 6349 629.28 280.20 Fixation 1378109414
7619 6349 630.52 283.07 Fixation 1378126002
7620 6350 631.63 283.14 Fixation 1378142602
7620 6350 635.06 283.03 Fixation 1378159209
7621 6351 637.10 282.51 Fixation 1378175839
7621 6351 638.57 279.49 Fixation 1378192502
7621 6351 640.47 280.45 Fixation 1378209062
7622 6352 639.60 278.68 Saccade 1378225565
7623 6353 653.61 276.38 Saccade 1378242166
7623 6353 685.86 266.33 Saccade 1378258868
7624 6353 691.42 264.80 Saccade 1378275528
7624 6353 691.03 264.18 Fixation 1378292062
7625 6354 689.68 264.65 Fixation 1378308644
7625 6354 687.83 265.40 Fixation 1378325160
7626 6355 687.28 265.64 Fixation 1378341895
7626 6355 687.01 266.83 Fixation 1378358481
7627 6356 683.84 266.01 Fixation 1378375076
7627 6356 685.35 264.72 Fixation 1378391580
7627 6356 683.67 265.01 Fixation 1378408289
7628 6357 684.32 263.82 Fixation 1378424805
7629 6358 683.75 263.50 Fixation 1378441461
7629 6358 686.66 264.14 Fixation 1378458014
7630 6358 686.23 264.50 Fixation 1378474610
7630 6358 688.11 265.53 Fixation 1378491198
7631 6359 689.85 266.51 Fixation 1378507804
7631 6359 689.96 266.75 Fixation 1378524272
7631 6359 693.99 266.67 Fixation 1378540972
7632 6360 693.36 267.74 Saccade 1378557593
7633 6361 641.15 274.20 Saccade 1378574220
7633 6361 583.24 284.30 Saccade 1378590857
7633 6361 539.50 294.96 Saccade 1378607256
7634 6362 531.56 295.66 Saccade 1378623949
7635 6363 531.11 296.52 Fixation 1378640616
7635 6363 530.43 298.19 Fixation 1378657220
7636 6363 531.04 300.02 Fixation 1378673886
7636 6363 532.36 303.23 Fixation 1378690345
7637 6364 533.19 304.89 Fixation 1378706853
7637 6364 534.21 308.51 Fixation 1378723393
7637 6364 532.55 308.04 Saccade 1378740187
7638 6365 482.49 313.39 Saccade 1378756882
7639 6366 429.00 317.56 Saccade 1378773225
7639 6366 421.94 317.20 Saccade 1378789875
7639 6366 422.13 318.89 Fixation 1378806586
7640 6367 422.62 320.65 Fixation 1378823051
7640 6367 422.58 322.20 Fixation 1378839732
7641 6368 423.51 326.38 Fixation 1378856347
7641 6368 425.13 326.55 Fixation 1378872772
7642 6368 426.29 328.94 Fixation 1378889653
7643 6369 426.66 329.13 Fixation 1378906099
7643 6369 426.88 330.67 Fixation 1378922584
7644 6370 428.10 330.17 Fixation 1378939350
7644 6370 427.41 331.93 Fixation 1378955968
7645 6371 428.23 331.85 Fixation 1378972558
7645 6371 430.78 330.10 Fixation 1378989099
7645 6371 431.76 329.14 Fixation 1379005631
7645 6371 433.54 327.68 Fixation 1379022219
7645 6371 437.19 326.65 Fixation 1379038800
7646 6372 440.41 325.48 Fixation 1379055472
7646 6372 441.50 325.29 Saccade 1379072100
7647 6373 426.40 317.58 Saccade 1379088763
7648 6373 408.69 304.91 Saccade 1379105323
7648 6373 407.29 304.28 Fixation 1379121914
7649 6374 407.66 302.84 Fixation 1379138460
7649 6374 408.97 301.72 Fixation 1379155074
7650 6375 409.41 302.98 Fixation 1379171690
7650 6375 409.72 302.86 Fixation 1379188317
7650 6375 410.47 300.97 Fixation 1379204760
7651 6376 410.64 302.14 Fixation 1379221269
7651 6376 411.05 302.54 Fixation 1379237970
7652 6377 409.72 307.70 Fixation 1379254592
7653 6378 410.78 309.96 Fixation 1379271215
7653 6378 408.99 313.39 Fixation 1379287822
7653 6378 408.74 317.78 Blink 1379304439
7654 6378 409.26 322.83 Blink 1379320906
7655 6379 NaN NaN Blink 1379337485
7655 6379 571.85 360.13 Blink 1379354247
7655 6379 625.65 346.19 Blink 1379370626
7656 6380 631.75 349.58 Fixation 1379387346
7656 6380 630.67 349.09 Fixation 1379404007
7657 6381 626.99 350.74 Fixation 1379420488
7657 6381 624.55 355.50 Fixation 1379437096
7658 6382 621.84 357.79 Fixation 1379453936
7659 6383 619.06 363.40 Fixation 1379470352
7659 6383 495.84 580.15 Fixation 1379486955
7660 6383 604.03 373.74 Fixation 1379503536
7660 6383 613.04 665.70 Fixation 1379520121
7660 6383 602.82 379.25 Fixation 1379536645
7661 6384 599.33 385.72 Fixation 1379553327
7661 6384 597.10 393.14 Fixation 1379569945
7662 6385 595.33 398.29 Fixation 1379586593
7662 6385 591.98 395.85 Fixation 1379603160
7663 6386 585.11 394.63 Fixation 1379619849
7663 6386 582.65 395.46 Fixation 1379636134
7664 6387 586.76 396.61 Fixation 1379652879
7665 6388 565.32 703.55 Saccade 1379669639
7665 6388 563.94 345.59 Saccade 1379686236
7665 6388 580.78 391.96 Saccade 1379702691
7666 6388 581.37 398.20 Saccade 1379719322
7667 6389 558.79 409.30 Saccade 1379735961
7667 6389 510.61 397.68 Saccade 1379752480
7668 6390 464.11 392.67 Saccade 1379769005
7668 6390 408.46 393.62 Saccade 1379785769
7668 6390 412.34 389.25 Fixation 1379802210
7669 6391 412.00 390.17 Fixation 1379818961
7669 6391 409.11 383.89 Fixation 1379835319
7670 6392 400.20 395.06 Fixation 1379852131
7670 6392 403.62 382.83 Fixation 1379868674
7671 6393 390.32 402.05 Fixation 1379885136
7671 6393 419.39 371.73 Fixation 1379901882
7672 6393 417.53 372.23 Fixation 1379918437
7673 6394 415.19 371.35 Saccade 1379934859
7673 6394 361.86 376.55 Saccade 1379951576
7673 6394 337.02 365.49 Saccade 1379968326
7674 6395 337.35 363.49 Fixation 1379984839
7674 6395 334.94 362.68 Fixation 1380001468
7675 6396 330.85 365.79 Fixation 1380018011
7675 6396 333.18 367.32 Fixation 1380034659
7676 6397 335.42 361.63 Fixation 1380051260
7676 6397 339.50 354.32 Fixation 1380067789
7677 6398 359.79 351.78 Fixation 1380084477
7678 6398 -1036.35 700.12 Fixation 1380100960
7678 6398 -665.82 685.59 Fixation 1380117780
7678 6398 345.56 341.64 Fixation 1380134161
7679 6399 -716.53 681.38 Fixation 1380150704
7680 6400 365.31 335.66 Saccade 1380167462
7680 6400 315.75 558.32 Saccade 1380184066
7680 6400 273.90 349.64 Fixation 1380200552
7681 6401 -4462.38 1775.89 Fixation 1380217197
7682 6402 304.47 315.51 Fixation 1380233786
7682 6402 1147.17 514.45 Fixation 1380250366
7682 6402 309.91 314.67 Fixation 1380266995
7683 6403 302.16 314.24 Fixation 1380283476
7683 6403 279.94 303.07 Fixation 1380300196
7684 6403 276.05 307.78 Fixation 1380316742
7684 6403 274.48 301.53 Fixation 1380333211
7685 6404 275.73 298.60 Fixation 1380350008
7686 6405 274.49 299.59 Fixation 1380366478
7686 6405 311.40 306.20 Fixation 1380383193
7686 6405 293.36 303.62 Saccade 1380399836
7687 6406 256.79 296.80 Saccade 1380416241
7687 6406 255.17 297.52 Fixation 1380432826
7688 6407 260.19 299.72 Fixation 1380449516
7688 6407 223.83 287.37 Fixation 1380466096
7689 6408 254.95 290.72 Fixation 1380482712
7689 6408 226.99 281.03 Fixation 1380499168
7690 6408 228.82 280.01 Fixation 1380515938
7690 6408 226.45 277.43 Fixation 1380532583
7690 6408 230.80 277.42 Fixation 1380549085
7691 6409 234.94 271.30 Fixation 1380565642
7692 6410 234.54 272.01 Fixation 1380582202
7692 6410 233.08 274.44 Fixation 1380598931
7693 6411 236.45 271.10 Fixation 1380615439
7693 6411 237.36 268.90 Saccade 1380631878
7694 6412 195.35 286.70 Saccade 1380648590
7694 6412 212.84 270.71 Saccade 1380665153
7695 6413 -613.18 881.49 Saccade 1380682034
7695 6413 197.70 270.02 Saccade 1380698451
7696 6413 106.19 804.28 Saccade 1380715038
7696 6413 1088.11 493.46 Fixation 1380731531
7697 6414 222.11 284.84 Fixation 1380748214
7697 6414 206.48 276.41 Fixation 1380764771
7698 6415 208.24 276.40 Fixation 1380781441
7698 6415 222.72 288.35 Fixation 1380798025
7699 6416 193.52 284.38 Fixation 1380814703
7699 6416 110.80 638.96 Fixation 1380831179
7700 6417 119.90 640.73 Saccade 1380847868
7700 6417 198.35 287.05 Saccade 1380864409
7701 6418 181.66 293.54 Saccade 1380881001
7701 6418 165.16 285.96 Saccade 1380897550
7702 6418 -687.05 692.44 Saccade 1380914193
7702 6418 156.92 295.85 Saccade 1380930698
7703 6419 155.41 296.19 Saccade 1380947367
7703 6419 153.93 297.28 Saccade 1380963895
7704 6420 149.36 306.02 Saccade 1380980555
7704 6420 155.56 305.81 Saccade 1380997174
7705 6421 152.77 311.16 Fixation 1381013905
7705 6421 151.58 314.23 Fixation 1381030467
7705 6421 149.99 317.95 Fixation 1381046976
7706 6422 179.78 327.47 Fixation 1381063536
7707 6422 182.28 329.41 Fixation 1381080221
7707 6422 184.33 332.91 Fixation 1381096807
7708 6423 150.19 328.03 Fixation 1381113328
7709 6424 147.62 336.04 Fixation 1381129927
7709 6424 149.25 333.01 Fixation 1381146390
7709 6424 196.70 336.34 Fixation 1381163188
7710 6425 151.94 337.76 Fixation 1381179866
7710 6425 157.35 336.55 Fixation 1381196331
7711 6426 156.00 338.28 Fixation 1381212975
7711 6426 195.76 274.91 Fixation 1381229471
7712 6427 159.48 340.79 Fixation 1381246099
7712 6427 163.62 344.46 Fixation 1381262596
7713 6428 152.76 354.54 Fixation 1381279307
7713 6428 157.29 355.85 Fixation 1381295942
7714 6428 120.36 386.42 Fixation 1381312579
7714 6428 148.68 363.94 Saccade 1381329107
7715 6429 141.55 351.74 Saccade 1381345816
7715 6429 141.69 331.34 Saccade 1381362223
7716 6430 139.42 332.34 Saccade 1381378860
7716 6430 138.06 334.71 Saccade 1381395427
7717 6431 132.95 340.29 Saccade 1381412102
7717 6431 147.48 333.30 Saccade 1381428590
7718 6432 110.82 368.99 Saccade 1381445349
7718 6432 209.57 331.87 Saccade 1381461862
7719 6433 214.00 332.82 Saccade 1381478481
7719 6433 158.24 335.57 Saccade 1381495055
7720 6433 160.35 332.21 Saccade 1381511696
7720 6433 164.21 330.32 Saccade 1381528134
7721 6434 157.72 338.86 Saccade 1381544718
7721 6434 168.30 329.85 Saccade 1381561306
7722 6435 161.12 336.38 Saccade 1381578065
7722 6435 170.52 333.76 Saccade 1381594729
7723 6436 155.51 329.47 Saccade 1381611104
7723 6436 147.50 312.10 Saccade 1381627716
7724 6437 142.72 313.69 Fixation 1381644354
7724 6437 147.81 309.40 Fixation 1381661081
7725 6438 146.50 311.67 Fixation 1381677583
7725 6438 -27.34 451.87 Fixation 1381694204
7726 6438 157.36 310.57 Fixation 1381710802
7726 6438 156.96 311.46 Fixation 1381727269
7727 6439 163.57 310.18 Fixation 1381743958
7727 6439 155.61 322.56 Fixation 1381760450
7728 6440 168.36 315.60 Fixation 1381777206
7728 6440 175.54 294.09 Fixation 1381793928
7729 6441 198.49 273.58 Fixation 1381810336
7729 6441 213.85 272.67 Fixation 1381826980
7730 6442 199.11 280.26 Saccade 1381843636
7730 6442 191.97 291.60 Saccade 1381860194
7731 6443 199.58 288.64 Saccade 1381876836
7731 6443 204.05 290.81 Saccade 1381893179
7732 6443 -1317.52 946.32 Saccade 1381909983
7732 6443 223.87 283.27 Saccade 1381926413
7733 6444 271.84 292.67 Saccade 1381943017
7733 6444 227.52 291.19 Saccade 1381959876
7734 6445 278.19 293.48 Saccade 1381976309
7734 6445 276.91 297.22 Saccade 1381992827
7735 6446 185.29 392.27 Saccade 1382009462
7735 6446 -22553.24 11778.72 Saccade 1382026234
7735 6446 2143.94 365.53 Saccade 1382042603
7736 6447 248.32 307.22 Saccade 1382059280
7737 6447 264.82 305.03 Saccade 1382075866
7737 6447 -40433.03 14204.11 Saccade 1382092584
7738 6448 219.09 314.45 Saccade 1382109077
7738 6448 185.14 417.91 Fixation 1382125641
7739 6449 230.62 304.50 Fixation 1382142242
7739 6449 229.17 304.99 Fixation 1382158788
7740 6450 216.31 312.76 Fixation 1382175464
7740 6450 237.71 304.07 Fixation 1382191907
7741 6451 266.86 309.65 Fixation 1382208531
7741 6451 3346.13 148.26 Fixation 1382225141
7742 6452 179.75 427.52 Saccade 1382241867
7742 6452 278.83 305.22 Saccade 1382258273
7743 6453 274.52 305.68 Fixation 1382274890
7743 6453 266.49 304.91 Fixation 1382291485
7744 6453 269.26 305.84 Fixation 1382308163
7744 6453 270.94 304.00 Fixation 1382330024
7745 6454 276.11 305.19 Fixation 1382357941
7746 6455 284.72 304.79 Fixation 1382374513
7746 6455 190.12 425.07 Fixation 1382391023
7746 6455 192.34 428.04 Fixation 1382407628
7747 6456 838.20 587.85 Fixation 1382424270
7748 6457 848.19 587.06 Fixation 1382440898
7748 6457 825.72 586.92 Fixation 1382457391
7749 6458 842.58 588.39 Fixation 1382474000
7749 6458 275.20 295.27 Fixation 1382490647
7750 6458 249.81 316.05 Fixation 1382507237
7750 6458 1070.97 403.95 Fixation 1382523773
7750 6458 302.76 307.33 Fixation 1382540389
7751 6459 305.28 308.43 Fixation 1382557029
7752 6460 306.11 309.08 Fixation 1382573586
7752 6460 302.15 309.54 Fixation 1382590265
7753 6461 271.52 307.67 Fixation 1382606760
7753 6461 305.68 309.54 Fixation 1382623403
7754 6462 307.21 309.24 Fixation 1382639993
7754 6462 196.41 388.81 Fixation 1382656828
7755 6463 1101.65 384.67 Fixation 1382673154
7755 6463 1092.29 387.18 Fixation 1382690020
7756 6463 201.88 382.25 Fixation 1382706456
7756 6463 314.68 308.33 Fixation 1382723020
7757 6464 324.31 307.47 Fixation 1382739608
7757 6464 316.55 308.17 Fixation 1382756341
7758 6465 294.50 302.98 Fixation 1382772926
7758 6465 299.31 306.62 Fixation 1382789597
7759 6466 301.21 302.52 Fixation 1382806205
7759 6466 330.31 308.86 Fixation 1382822525
7760 6467 309.31 303.34 Fixation 1382839200
7760 6467 309.50 307.58 Fixation 1382855956
7761 6468 312.64 307.76 Fixation 1382872567
7761 6468 313.90 308.56 Fixation 1382889093
7762 6468 313.26 311.60 Fixation 1382905819
7762 6468 317.59 309.77 Fixation 1382922224
7763 6469 322.63 308.51 Fixation 1382938912
7763 6469 321.12 310.43 Fixation 1382955488
7764 6470 321.09 313.69 Fixation 1382972065
7764 6470 323.37 312.97 Fixation 1382988687
7765 6471 326.92 311.71 Fixation 1383005343
7765 6471 326.66 315.57 Fixation 1383021971
7765 6471 328.84 316.20 Fixation 1383038380
7766 6472 329.35 318.54 Fixation 1383055058
7767 6472 335.33 312.60 Fixation 1383071664
7767 6472 339.04 314.59 Fixation 1383088264
7768 6473 342.42 312.43 Fixation 1383104736
7768 6473 346.01 314.75 Fixation 1383121277
7769 6474 348.85 315.70 Fixation 1383138028
7769 6474 353.16 318.12 Fixation 1383154721
7770 6475 354.93 318.89 Fixation 1383171180
7770 6475 357.88 319.15 Fixation 1383187808
7771 6476 362.12 320.39 Fixation 1383204358
7771 6476 362.39 322.49 Fixation 1383220959
7772 6477 366.09 324.03 Fixation 1383237465
7772 6477 367.98 323.64 Fixation 1383254099
7773 6478 373.64 320.79 Fixation 1383270736
7773 6478 373.97 321.79 Fixation 1383287450
7774 6478 375.89 321.28 Fixation 1383304070
7774 6478 378.48 318.97 Fixation 1383320490
7775 6479 379.09 319.47 Fixation 1383337227
7775 6479 380.09 318.22 Fixation 1383353839
7776 6480 382.37 315.00 Fixation 1383370436
7776 6480 383.52 315.01 Fixation 1383386892
7776 6480 385.13 310.69 Fixation 1383403478
7777 6481 386.26 310.84 Fixation 1383420241
7778 6482 386.51 312.00 Fixation 1383436822
7778 6482 387.16 312.47 Fixation 1383453332
7779 6483 389.73 308.94 Fixation 1383469987
7779 6483 390.41 311.06 Fixation 1383486576
7780 6483 394.78 301.58 Fixation 1383503185
7780 6483 394.10 303.05 Fixation 1383519714
7780 6483 394.95 301.26 Saccade 1383536347
7781 6484 402.28 312.88 Saccade 1383552963
7782 6485 410.78 333.18 Saccade 1383569597
7782 6485 411.77 333.14 Fixation 1383586255
7782 6485 415.92 332.56 Fixation 1383602699
7783 6486 416.67 334.05 Fixation 1383619315
7784 6487 418.01 332.64 Fixation 1383635765
7784 6487 420.58 331.77 Fixation 1383652401
7785 6488 422.99 329.48 Fixation 1383669085
7785 6488 424.44 327.11 Fixation 1383685805
7786 6488 425.23 325.83 Fixation 1383702200
7786 6488 425.42 325.02 Fixation 1383718914
7787 6489 426.27 323.90 Fixation 1383735304
7787 6489 427.20 324.17 Fixation 1383751980
7788 6490 428.16 323.69 Fixation 1383768617
7788 6490 429.26 323.64 Fixation 1383785313
7788 6490 429.16 323.19 Fixation 1383802039
7789 6491 430.80 320.43 Fixation 1383818459
7790 6492 432.63 320.14 Saccade 1383834880
7790 6492 443.52 319.24 Saccade 1383851578
7791 6493 493.75 314.76 Saccade 1383868332
7791 6493 520.35 316.65 Saccade 1383884691
7792 6493 523.94 314.82 Saccade 1383901465
7792 6493 525.65 311.76 Fixation 1383918021
7793 6494 527.95 309.37 Fixation 1383934519
7793 6494 528.24 308.26 Fixation 1383951090
7794 6495 529.19 307.81 Fixation 1383967718
7794 6495 529.63 308.74 Fixation 1383984461
7794 6495 529.31 306.95 Fixation 1384001059
7795 6496 530.09 307.09 Fixation 1384017560
7795 6496 530.26 308.03 Fixation 1384034219
7796 6497 531.25 306.39 Fixation 1384050853
7797 6497 531.71 307.03 Saccade 1384067414
